,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert
1834,emilyhackett/shpc4002_project2,C,git,https://github.com/emilyhackett/shpc4002_project2.git,2,4072383,,,
1835,sendevour/openmp-samples,C,git,https://github.com/sendevour/openmp-samples.git,0,4072383,,,
1836,zericardo/reversi-minimax,C++,git,https://github.com/zericardo/reversi-minimax.git,0,4062383,,,
1837,felixarpa/PAR-Lab,C,git,https://github.com/felixarpa/PAR-Lab.git,4,4062383,,,
1838,abhi1nema2/OpenMP-project,C,git,https://github.com/abhi1nema2/OpenMP-project.git,0,4052383,,,
1839,Nachtfeuer/primes,C++,git,https://github.com/Nachtfeuer/primes.git,1,4052383,,,
1840,iwatake2222/Mandelbrot,C,git,https://github.com/iwatake2222/Mandelbrot.git,0,4042383,,,
1841,sean-chester/papi-wrapper,C++,git,https://github.com/sean-chester/papi-wrapper.git,2,4032383,,,
1842,KOLOTOV-IGOR/My_Matrix,C++,git,https://github.com/KOLOTOV-IGOR/My_Matrix.git,0,4032383,,,
1843,deepdarkblue327/openmpi-connected-components,C++,git,https://github.com/deepdarkblue327/openmpi-connected-components.git,0,4032383,,,
1844,him-28/OpenMP-Test,C,git,https://github.com/him-28/OpenMP-Test.git,0,4022383,,,
1845,SabareeshIyer/Parallel-Prefix-using-OpenMP,C++,git,https://github.com/SabareeshIyer/Parallel-Prefix-using-OpenMP.git,0,4012383,,,
1846,IT-Department-Projects/PC-Project,C,git,https://github.com/IT-Department-Projects/PC-Project.git,0,4012383,,,
1847,chaonan99/openmp_ex,C++,git,https://github.com/chaonan99/openmp_ex.git,0,4002383,,,
1848,mayankmahavar111/pc,C,git,https://github.com/mayankmahavar111/pc.git,0,4002383,,,
1849,samoooop/ParallelSort,C++,git,https://github.com/samoooop/ParallelSort.git,0,4002383,,,
1850,Parushgit/Parallel-codes-using-OpenMP,C,git,https://github.com/Parushgit/Parallel-codes-using-OpenMP.git,0,3992383,,,
1851,SanjeevURao/PC_Project,C,git,https://github.com/SanjeevURao/PC_Project.git,0,3992383,,,
1852,Parushgit/Parallel-prefix-scan-using-OpenMP,C++,git,https://github.com/Parushgit/Parallel-prefix-scan-using-OpenMP.git,1,3992383,,,
1853,AFakeman/mipt-random-walk-openmpi,C,git,https://github.com/AFakeman/mipt-random-walk-openmpi.git,0,3982383,,,
1854,miPlodder/Parallel-Programming,C,git,https://github.com/miPlodder/Parallel-Programming.git,0,3982383,,,
1855,sgk98/distributed_pagerank,C++,git,https://github.com/sgk98/distributed_pagerank.git,0,3982383,,,
1856,Guzzler/K-means-Parallel-Programming,C,git,https://github.com/Guzzler/K-means-Parallel-Programming.git,0,3982383,,,
1857,madrinathapa/High-Performance-Computing,C,git,https://github.com/madrinathapa/High-Performance-Computing.git,0,3952383,,,
1858,Adahn/Project_Parallelism,C,git,https://github.com/Adahn/Project_Parallelism.git,0,3952383,,,
1859,iliasmentz/Game-of-Life,C,git,https://github.com/iliasmentz/Game-of-Life.git,0,3952383,,,
1860,santiagoballadares/OpenMP_AffinityScheduling,C,git,https://github.com/santiagoballadares/OpenMP_AffinityScheduling.git,0,3942383,,,
1861,jl2922/omp_hash_map,C++,git,https://github.com/jl2922/omp_hash_map.git,10,3942383,,,
1862,hassansalehe/Clanomp,C,git,https://github.com/hassansalehe/Clanomp.git,1,3942383,,,
1863,mohamedelshorbagy/openMP_PI,C++,git,https://github.com/mohamedelshorbagy/openMP_PI.git,0,3942383,,,
1864,jichenglee/INS_LevelSet,C,git,https://github.com/jichenglee/INS_LevelSet.git,2,3932383,,,
1865,ebardes/cluster,C,git,https://github.com/ebardes/cluster.git,3,3932383,,,
1866,leodsti/OpenMPI,C++,git,https://github.com/leodsti/OpenMPI.git,0,3932383,,,
1867,pranavshah029/Parallelizing-Decryption-Alogirthm,C++,git,https://github.com/pranavshah029/Parallelizing-Decryption-Alogirthm.git,0,3922383,,,
1868,BrennanWeaver/openMP,C++,git,https://github.com/BrennanWeaver/openMP.git,0,3912383,,,
1869,ruifm/gross-pitaevskii,C++,git,https://github.com/ruifm/gross-pitaevskii.git,0,3912383,,,
1870,luizalvino/hybridmaxflow,C,git,https://github.com/luizalvino/hybridmaxflow.git,3,3912383,,,
1871,Aniruddha09/OpenMp,C,git,https://github.com/Aniruddha09/OpenMp.git,0,3912383,,,
1872,CURIOUSER005/openmp_basic_programs,C,git,https://github.com/CURIOUSER005/openmp_basic_programs.git,0,3912383,,,
1873,egeigel/advanced-openmp,C++,git,https://github.com/egeigel/advanced-openmp.git,0,3912383,,,
1874,J3FALL/HPC-OpenMP,C++,git,https://github.com/J3FALL/HPC-OpenMP.git,0,3902383,,,
1875,Leslie-Fang/OpenMP,C++,git,https://github.com/Leslie-Fang/OpenMP.git,0,3902383,,,
1876,sabusajin/openMP_task,C++,git,https://github.com/sabusajin/openMP_task.git,0,3902383,,,
1877,ichaparroc/omp-matrix-mult,C,git,https://github.com/ichaparroc/omp-matrix-mult.git,0,3892383,,,
1878,bhavin192/ecb-des,C,git,https://github.com/bhavin192/ecb-des.git,1,3882383,,,
1879,OC-ComputerScience/matrix,C,git,https://github.com/OC-ComputerScience/matrix.git,0,3872383,,,
1880,digint/openmptl-reg-arm-cortex,C++,git,https://github.com/digint/openmptl-reg-arm-cortex.git,2,3872383,,,
1881,olk/kruemelmonster,C++,git,https://github.com/olk/kruemelmonster.git,0,3862383,,,
1882,JimEli/OpenMP,C,git,https://github.com/JimEli/OpenMP.git,0,3862383,,,
1883,florinaaelenaa/openmp-game-of-life,C,git,https://github.com/florinaaelenaa/openmp-game-of-life.git,0,3862383,,,
1884,blackcata/Poisson_Equation,C,git,https://github.com/blackcata/Poisson_Equation.git,12,3862383,,,
1885,memaskal/sequence-alignment,C++,git,https://github.com/memaskal/sequence-alignment.git,4,3852383,,,
1886,matiasmartineza/learning_omp,C,git,https://github.com/matiasmartineza/learning_omp.git,0,3852383,,,
1887,ngc436/Parallel-Programming-openMP1,C++,git,https://github.com/ngc436/Parallel-Programming-openMP1.git,0,3852383,,,
1888,deepdarkblue327/openmp-scan,C++,git,https://github.com/deepdarkblue327/openmp-scan.git,0,3852383,,,
1889,purugoyal96/Distinctive-CLI-Parallel,C,git,https://github.com/purugoyal96/Distinctive-CLI-Parallel.git,0,3852383,,,
1890,tiaagosr/parallel-sorting-algorithms,C,git,https://github.com/tiaagosr/parallel-sorting-algorithms.git,0,3852383,,,
1891,AFakeman/mipt-merge-openmp,C,git,https://github.com/AFakeman/mipt-merge-openmp.git,0,3852383,,,
1892,RuiXavierCosta/AC_OpenMP,C,git,https://github.com/RuiXavierCosta/AC_OpenMP.git,0,3842383,,,
1893,SwathiSBhat/StringMatchingAlgorithm-OpenMP,C,git,https://github.com/SwathiSBhat/StringMatchingAlgorithm-OpenMP.git,0,3832383,,,
1894,paul5566/openMPI,C,git,https://github.com/paul5566/openMPI.git,0,3832383,,,
1895,Viktory95/OpenMP_C-,C++,git,https://github.com/Viktory95/OpenMP_C-.git,0,3822383,,,
1896,mishig25/2017Block2,C++,git,https://github.com/mishig25/2017Block2.git,0,3822383,,,
1897,Sunil-plsr/Parallel-Programming,C,git,https://github.com/Sunil-plsr/Parallel-Programming.git,0,3812383,,,
1898,Goginet/openmp,C,git,https://github.com/Goginet/openmp.git,0,3802383,,,
1899,kaustubhcs/Integration-Using-OpenMP,C++,git,https://github.com/kaustubhcs/Integration-Using-OpenMP.git,0,3802383,,,
1900,kaustubhcs/OpenMP-Integrator,C++,git,https://github.com/kaustubhcs/OpenMP-Integrator.git,0,3802383,,,
1901,lukas783/CUDA-Sobel-Filter,C++,git,https://github.com/lukas783/CUDA-Sobel-Filter.git,8,3792383,,,
1902,sabusajin/openmp_parallel,C++,git,https://github.com/sabusajin/openmp_parallel.git,0,3782383,,,
1903,robcronin/OpenMP-Applications,C,git,https://github.com/robcronin/OpenMP-Applications.git,0,3782383,,,
1904,dimikout3/Parallel-BiCGSTAB-,C++,git,https://github.com/dimikout3/Parallel-BiCGSTAB-.git,8,3772383,,,
1905,vladimercury/cpp-multithreading,C++,git,https://github.com/vladimercury/cpp-multithreading.git,0,3762383,,,
1906,bakitybacon/parallelprogramming,C,git,https://github.com/bakitybacon/parallelprogramming.git,0,3762383,,,
1907,theoVag/Parallel-and-Distributed-Systems---Game-Of-Life-,C,git,https://github.com/theoVag/Parallel-and-Distributed-Systems---Game-Of-Life-.git,2,3762383,,,
1908,iviarcio/clang,C++,git,https://github.com/iviarcio/clang.git,2,3762383,,,
1909,guruprasad-bangi/OpenMp,C++,git,https://github.com/guruprasad-bangi/OpenMp.git,0,3752383,,,
1910,jeffamstutz/psimd,C++,git,https://github.com/jeffamstutz/psimd.git,3,3742383,,,
1911,tranmuse/transportation-problem,C,git,https://github.com/tranmuse/transportation-problem.git,0,3732383,,,
1912,amith1893/parallel-quicksort,C++,git,https://github.com/amith1893/parallel-quicksort.git,0,3722383,,,
1913,imadcollin/OpenMP,C++,git,https://github.com/imadcollin/OpenMP.git,0,3722383,,,
1914,emanuelegiona/PONE2016_17,C,git,https://github.com/emanuelegiona/PONE2016_17.git,0,3722383,,,
1915,amith1893/parallel-histogram,C++,git,https://github.com/amith1893/parallel-histogram.git,0,3722383,,,
1916,brunoweber/test-omp,C,git,https://github.com/brunoweber/test-omp.git,0,3712383,,,
1917,chicn/OpenMP_Sample,C++,git,https://github.com/chicn/OpenMP_Sample.git,0,3712383,,,
1918,aswild/omp-randarray,C,git,https://github.com/aswild/omp-randarray.git,0,3692383,,,
1919,taggelos/GameOfLife,C,git,https://github.com/taggelos/GameOfLife.git,0,3682383,,,
1920,msagor/parallel_matrix_block_multiplication,C,git,https://github.com/msagor/parallel_matrix_block_multiplication.git,0,3662383,,,
1921,lombax5832/CMPSC450-OpenMPSum,C++,git,https://github.com/lombax5832/CMPSC450-OpenMPSum.git,0,3662383,,,
1922,gevtushenko/CppMD,C++,git,https://github.com/gevtushenko/CppMD.git,1,3652383,,,
1923,7633/SLE_methods,C++,git,https://github.com/7633/SLE_methods.git,0,3652383,,,
1924,gabarnettjr/learningOpenmp,C++,git,https://github.com/gabarnettjr/learningOpenmp.git,0,3652383,,,
1925,ivanbgd/Matrices-C,C,git,https://github.com/ivanbgd/Matrices-C.git,0,3642383,,,
1926,OMPI-X/epcc-mixedmode,C,git,https://github.com/OMPI-X/epcc-mixedmode.git,1,3642383,,,
1927,hfinkel/openmp-bgq,C++,git,https://github.com/hfinkel/openmp-bgq.git,0,3632383,,,
1928,ivanbgd/Matrix-Multiplication-MatMul-C,C,git,https://github.com/ivanbgd/Matrix-Multiplication-MatMul-C.git,1,3632383,,,
1929,ivanbgd/Statistics,C,git,https://github.com/ivanbgd/Statistics.git,0,3632383,,,
1930,phoenixEkb/OpenMP-base64-encoder-decoder,C++,git,https://github.com/phoenixEkb/OpenMP-base64-encoder-decoder.git,0,3622383,,,
1931,neha-boloor/Parallel-Computing---Otsu,C,git,https://github.com/neha-boloor/Parallel-Computing---Otsu.git,1,3612383,,,
1932,phgoff/openmp,C,git,https://github.com/phgoff/openmp.git,0,3602383,,,
1933,shaocongliu/openMP,C,git,https://github.com/shaocongliu/openMP.git,0,3602383,,,
1934,Fazendaaa/openmp_tutorial,C,git,https://github.com/Fazendaaa/openmp_tutorial.git,0,3592383,,,
1935,april314/matr-mult-open-mp,C,git,https://github.com/april314/matr-mult-open-mp.git,0,3582383,,,
1936,Enzoupi/TP_OpenMP,C++,git,https://github.com/Enzoupi/TP_OpenMP.git,0,3582383,,,
1937,JoaquinVillagra/Laboratorio_2_HPC,C,git,https://github.com/JoaquinVillagra/Laboratorio_2_HPC.git,0,3582383,,,
1938,lizy14/HPC-assignments,C,git,https://github.com/lizy14/HPC-assignments.git,1,3552383,,,
1939,dasosjt/openMP,C,git,https://github.com/dasosjt/openMP.git,0,3542383,,,
1940,DaveK2301/OpenMPI_MatrixMult,C,git,https://github.com/DaveK2301/OpenMPI_MatrixMult.git,0,3532383,,,
1941,dvhh/massCorrelation,C,git,https://github.com/dvhh/massCorrelation.git,1,3532383,,,
1942,j-haj/collapse-test,C,git,https://github.com/j-haj/collapse-test.git,0,3512383,,,
1943,jefflarkin/GTC16-S6510,C,git,https://github.com/jefflarkin/GTC16-S6510.git,5,3512383,,,
1944,jonwright/cython_example,C,git,https://github.com/jonwright/cython_example.git,0,3512383,,,
1945,solasin/LR_Baselines_Test,C++,git,https://github.com/solasin/LR_Baselines_Test.git,0,3502383,,,
1946,ehean/Parallel-Programming-Strategy-Comparison,C,git,https://github.com/ehean/Parallel-Programming-Strategy-Comparison.git,1,3502383,,,
1947,joaovcarvalho/matrix-multiplication-optimized,C,git,https://github.com/joaovcarvalho/matrix-multiplication-optimized.git,0,3502383,,,
1948,wangjy38/CS-314-OpenMP-Parallel-Programming-Project,C,git,https://github.com/wangjy38/CS-314-OpenMP-Parallel-Programming-Project.git,0,3492383,,,
1949,yadneshk/Parallel-Programming-OpenMP-,C,git,https://github.com/yadneshk/Parallel-Programming-OpenMP-.git,0,3482383,,,
1950,frankiecrouch/Multi-core-programming,C,git,https://github.com/frankiecrouch/Multi-core-programming.git,0,3482383,,,
1951,sbehera309/OpenMP-SPMV,C,git,https://github.com/sbehera309/OpenMP-SPMV.git,1,3442383,,,
1952,ismtabo/cp-2017-scan-sky,C,git,https://github.com/ismtabo/cp-2017-scan-sky.git,2,3442383,,,
1953,HPC-lab-ITIS/hpc_test_1,C++,git,https://github.com/HPC-lab-ITIS/hpc_test_1.git,0,3442383,,,
1954,kushagramadan/tsp-openmp,C++,git,https://github.com/kushagramadan/tsp-openmp.git,0,3442383,,,
1955,Mister2Tone/lab-3SA03-openMP,C,git,https://github.com/Mister2Tone/lab-3SA03-openMP.git,0,3432383,,,
1956,JackKingChen/Preprocessor-sRGBtoLinear,,git,https://github.com/JackKingChen/Preprocessor-sRGBtoLinear.git,0,3402383,,,
1957,KhushbuB/openmp-,C,git,https://github.com/KhushbuB/openmp-.git,0,3402383,,,
1958,chen3262/CosSq,C++,git,https://github.com/chen3262/CosSq.git,2,3392383,,,
1959,jgolebiowski/miniMolDyn,C++,git,https://github.com/jgolebiowski/miniMolDyn.git,0,3382383,,,
1960,shibafu3/OpenMP,C++,git,https://github.com/shibafu3/OpenMP.git,0,3372383,,,
1961,shalakasatam/openmp-matrix-multiplication,C++,git,https://github.com/shalakasatam/openmp-matrix-multiplication.git,0,3372383,,,
1962,DanielVenturini/pthreads-usando-openmp,C,git,https://github.com/DanielVenturini/pthreads-usando-openmp.git,0,3352383,,,
1963,LucaLovagnini/parallelHesaff,C++,git,https://github.com/LucaLovagnini/parallelHesaff.git,7,3352383,,,
1964,ulopeznovoa/kde_openmp,C,git,https://github.com/ulopeznovoa/kde_openmp.git,0,3322383,,,
1965,kcherenkov/Parallel-Programming-Labs,C++,git,https://github.com/kcherenkov/Parallel-Programming-Labs.git,17,3322383,,,
1966,binqisun/Conway-s-Game-of-Life,C++,git,https://github.com/binqisun/Conway-s-Game-of-Life.git,0,3302383,,,
1967,pa-ling/pasys17wave,C,git,https://github.com/pa-ling/pasys17wave.git,0,3302383,,,
1968,muneebabbas/Barnes-Hut-N-Body-Simulation-C-,C++,git,https://github.com/muneebabbas/Barnes-Hut-N-Body-Simulation-C-.git,0,3302383,,,
1969,denocris/Parallel-Programming,C,git,https://github.com/denocris/Parallel-Programming.git,0,3302383,,,
1970,chenchienhao/Concurrent-Inverted-Index-CII-,C,git,https://github.com/chenchienhao/Concurrent-Inverted-Index-CII-.git,0,3292383,,,
1971,BenFields22/FunctionalDecompositionOpenMP,C++,git,https://github.com/BenFields22/FunctionalDecompositionOpenMP.git,0,3282383,,,
1972,josephmcl/labyrinth-openmp,C,git,https://github.com/josephmcl/labyrinth-openmp.git,0,3262383,,,
1973,zhishang72/MatrixMulMatrix,C,git,https://github.com/zhishang72/MatrixMulMatrix.git,5,3242383,,,
1974,Malhadas/Parallel-BubbleSort-,C,git,https://github.com/Malhadas/Parallel-BubbleSort-.git,0,3242383,,,
1975,dimgrav/OpenMP,C,git,https://github.com/dimgrav/OpenMP.git,0,3222383,,,
1976,Felcks/matriz_openmp,C,git,https://github.com/Felcks/matriz_openmp.git,0,3222383,,,
1977,smutch/openmp_hybrid,C,git,https://github.com/smutch/openmp_hybrid.git,0,3222383,,,
1978,ayenpure/ParallelRasterizer,C++,git,https://github.com/ayenpure/ParallelRasterizer.git,0,3222383,,,
1979,ayush-jain/parallel-k-means-openmpi,C,git,https://github.com/ayush-jain/parallel-k-means-openmpi.git,0,3182383,,,
1980,jl2922/mpi_openmp_hybrid_test,C++,git,https://github.com/jl2922/mpi_openmp_hybrid_test.git,0,3152383,,,
1981,szorbasc/OpenMP-CSR-matrix-vector-multiplication,C,git,https://github.com/szorbasc/OpenMP-CSR-matrix-vector-multiplication.git,0,3142383,,,
1982,ArkadiyD/ParallelSort,C++,git,https://github.com/ArkadiyD/ParallelSort.git,0,3142383,,,
1983,ArkadiyD/ParallelDiffEquation,C++,git,https://github.com/ArkadiyD/ParallelDiffEquation.git,1,3122383,,,
1984,pf4d/intel_openmp,C++,git,https://github.com/pf4d/intel_openmp.git,1,3112383,,,
1985,vineeth-thumma/ParallelComputing,C,git,https://github.com/vineeth-thumma/ParallelComputing.git,1,3112383,,,
1986,pzmarzly/DesktopStreamerWin,C,git,https://github.com/pzmarzly/DesktopStreamerWin.git,1,3102383,,,
1987,daseibert2/OpenMP_Exercises,C,git,https://github.com/daseibert2/OpenMP_Exercises.git,0,3092383,,,
1988,Ajit8858/Parallel-Prims-Algorithm-using-OpenMP,C,git,https://github.com/Ajit8858/Parallel-Prims-Algorithm-using-OpenMP.git,0,3092383,,,
1989,brandonbarron/Xeon-Phi-Mandelbrot,C++,git,https://github.com/brandonbarron/Xeon-Phi-Mandelbrot.git,0,3092383,,,
1990,BaoVo96/Apriori,C++,git,https://github.com/BaoVo96/Apriori.git,0,3072383,,,
1991,OmarArain/finite_diff_openmpi,C++,git,https://github.com/OmarArain/finite_diff_openmpi.git,0,3072383,,,
1992,MNie/ComparisonOfOpenCLOpenMPMPI,C,git,https://github.com/MNie/ComparisonOfOpenCLOpenMPMPI.git,1,3062383,,,
1993,yuhui-zh15/ParallelProgramming,C,git,https://github.com/yuhui-zh15/ParallelProgramming.git,0,3062383,,,
1994,ttsiodras/straylight,C++,git,https://github.com/ttsiodras/straylight.git,18,3042383,,,
1995,tomix86/cuda-hybrid-heat-distrib,C++,git,https://github.com/tomix86/cuda-hybrid-heat-distrib.git,0,3042383,,,
1996,BenFields22/TravelingSalesmanProblem_ParallelGeneticAlgorithm,C++,git,https://github.com/BenFields22/TravelingSalesmanProblem_ParallelGeneticAlgorithm.git,1,3032383,,,
1997,perdomocarlos/openmp-workshop,C,git,https://github.com/perdomocarlos/openmp-workshop.git,0,3022383,,,
1998,fcooper8472/ArcherOpenMP,C,git,https://github.com/fcooper8472/ArcherOpenMP.git,0,3022383,,,
1999,AnaTofuZ/ie-openmpi-E-2017,C,git,https://github.com/AnaTofuZ/ie-openmpi-E-2017.git,1,3022383,,,
2000,ilyak/openmp-tutorial,C++,git,https://github.com/ilyak/openmp-tutorial.git,37,3022383,,,
2001,vpasumarthi/openmp,C++,git,https://github.com/vpasumarthi/openmp.git,0,3012383,,,
2002,hongzhouye/openMP_tests,C++,git,https://github.com/hongzhouye/openMP_tests.git,0,3012383,,,
2003,jadhavganesh/OpenMp_File,C,git,https://github.com/jadhavganesh/OpenMp_File.git,0,3012383,,,
2004,starkantoden/Hybrid_Sort,C++,git,https://github.com/starkantoden/Hybrid_Sort.git,1,2992383,,,
2005,ananthsuresh/simulation,C,git,https://github.com/ananthsuresh/simulation.git,0,2972383,,,
2006,PDX-Math-HSAP/openmp_intro,C,git,https://github.com/PDX-Math-HSAP/openmp_intro.git,0,2972383,,,
2007,CSP17SCM37A/Parallel-and-distributed-systems,C,git,https://github.com/CSP17SCM37A/Parallel-and-distributed-systems.git,0,2972383,,,
2008,seongyoung/Ktune,C,git,https://github.com/seongyoung/Ktune.git,0,2972383,,,
2009,Vini2/ParallelMatrixMultiplicationUsingOpenMP,C++,git,https://github.com/Vini2/ParallelMatrixMultiplicationUsingOpenMP.git,3,2962383,,,
2010,PAC-P2P/BPNN-Face-Recognition-For-Parallel,C,git,https://github.com/PAC-P2P/BPNN-Face-Recognition-For-Parallel.git,8,2962383,,,
2011,qnib/alpn-openmpi,C,git,https://github.com/qnib/alpn-openmpi.git,0,2962383,,,
2012,josephv7/OpenMP_Repo,C,git,https://github.com/josephv7/OpenMP_Repo.git,0,2962383,,,
2013,sohaibayub/llvm_openmp,C++,git,https://github.com/sohaibayub/llvm_openmp.git,1,07.05.9983,,,
2014,KasunEdward/OpenMP_Project,C,git,https://github.com/KasunEdward/OpenMP_Project.git,0,20.12.9955,,,
2015,VishalVishnani/CUDA-pthread-openMP-implementation-of-Graph-Algorithms,C,git,https://github.com/VishalVishnani/CUDA-pthread-openMP-implementation-of-Graph-Algorithms.git,1,20.12.9955,,,
2016,karusb/DelaunayTriangulation,C++,git,https://github.com/karusb/DelaunayTriangulation.git,0,03.08.9928,,,
2017,ivanbgd/OpenMP_Quad_Worksharing_C,C,git,https://github.com/ivanbgd/OpenMP_Quad_Worksharing_C.git,0,30.10.9873,,,
2018,ivanbgd/OpenMP_Quad_Manual_C,C,git,https://github.com/ivanbgd/OpenMP_Quad_Manual_C.git,0,30.10.9873,,,
2019,muj123-fastpwr/Codes,C++,git,https://github.com/muj123-fastpwr/Codes.git,3,14.06.9846,,,
2020,Telemin/buddhabrot,C++,git,https://github.com/Telemin/buddhabrot.git,0,10.09.9791,,,
2021,AstroVPK/LLVM-4.0.0,C++,git,https://github.com/AstroVPK/LLVM-4.0.0.git,1,24.04.9764,,,
2022,cosmin-ionita/OpenMP-Game-Of-Life,C++,git,https://github.com/cosmin-ionita/OpenMP-Game-Of-Life.git,6,24.04.9764,,,
2023,ek9852/faceldp,C++,git,https://github.com/ek9852/faceldp.git,8,22.07.9709,,,
2024,nikhilrnayak/sobel-filter-openmp,C,git,https://github.com/nikhilrnayak/sobel-filter-openmp.git,1,05.03.9682,,,
2025,Guiming/ParallelRipleysKfunction,C++,git,https://github.com/Guiming/ParallelRipleysKfunction.git,2,18.10.9654,,,
2026,barmbarm/OpenMp-CaculatingRoadRate,C,git,https://github.com/barmbarm/OpenMp-CaculatingRoadRate.git,0,18.10.9654,,,
2027,rachit95arora/travelling-salesman-openmp,C++,git,https://github.com/rachit95arora/travelling-salesman-openmp.git,5,02.06.9627,,,
2028,OlegDydy/kamyshnikov_omp,C++,git,https://github.com/OlegDydy/kamyshnikov_omp.git,0,02.06.9627,,,
2029,blackgold44441/multithreading_openmp,C++,git,https://github.com/blackgold44441/multithreading_openmp.git,0,02.06.9627,,,
2030,Fryone/openmp,C++,git,https://github.com/Fryone/openmp.git,0,02.06.9627,,,
2031,NekIP/OpenMP,C++,git,https://github.com/NekIP/OpenMP.git,0,02.06.9627,,,
2032,ritaly/OWS,C++,git,https://github.com/ritaly/OWS.git,0,15.01.9600,,,
2033,brunowu/laplace,C,git,https://github.com/brunowu/laplace.git,2,29.08.9572,,,
2034,wallacebaleroni/Brute-Force-Parallel,C,git,https://github.com/wallacebaleroni/Brute-Force-Parallel.git,0,26.11.9517,,,
2035,CharuniKaushalya/Optimized-parallel-matrix-multiplication,C++,git,https://github.com/CharuniKaushalya/Optimized-parallel-matrix-multiplication.git,0,26.11.9517,,,
2036,saracmustafa/OpenMP-TBB-Image-Segmentation,C,git,https://github.com/saracmustafa/OpenMP-TBB-Image-Segmentation.git,1,10.07.9490,,,
2037,yasirunilan/Concurrent-OpenMP-Lab,C,git,https://github.com/yasirunilan/Concurrent-OpenMP-Lab.git,0,10.07.9490,,,
2038,mithwick93/optimized_matrix_multiplication,C++,git,https://github.com/mithwick93/optimized_matrix_multiplication.git,0,22.02.9463,,,
2039,KasunEdward/opneMPTest,C,git,https://github.com/KasunEdward/opneMPTest.git,0,21.05.9408,,,
2040,prximenes/Determinante-4x4-,C,git,https://github.com/prximenes/Determinante-4x4-.git,0,21.05.9408,,,
2041,TTTruong/Thread-Comparison,C,git,https://github.com/TTTruong/Thread-Comparison.git,0,21.05.9408,,,
2042,Sineth-N/Matrix-Multiplication-OpenMPI,C,git,https://github.com/Sineth-N/Matrix-Multiplication-OpenMPI.git,0,21.05.9408,,,
2043,JLucks/HSOMP,C,git,https://github.com/JLucks/HSOMP.git,1,21.05.9408,,,
2044,JLucks/OESP,C,git,https://github.com/JLucks/OESP.git,0,21.05.9408,,,
2045,miguelrochajr/ParallelProgramming,C,git,https://github.com/miguelrochajr/ParallelProgramming.git,8,21.05.9408,,,
2046,LewisSharpe/hybrid-send-and-receive-openmp-and-mpi-,C,git,https://github.com/LewisSharpe/hybrid-send-and-receive-openmp-and-mpi-.git,0,13.11.9298,,,
2047,rs1990/Real-time-Data-Acquisition,C,git,https://github.com/rs1990/Real-time-Data-Acquisition.git,0,28.06.9271,,,
2048,RaffaelSchemmer/MatMultCore,C,git,https://github.com/RaffaelSchemmer/MatMultCore.git,2,28.06.9271,,,
2049,yukioichida/parallel-programming,C,git,https://github.com/yukioichida/parallel-programming.git,1,10.02.9244,,,
2050,markdtw/parallel-programming,C,git,https://github.com/markdtw/parallel-programming.git,2,10.02.9244,,,
2051,soareswallace/openMP,C,git,https://github.com/soareswallace/openMP.git,0,10.02.9244,,,
2052,jandres742/omp2cd,C++,git,https://github.com/jandres742/omp2cd.git,4,24.09.9216,,,
2053,gciotto/MO644,C,git,https://github.com/gciotto/MO644.git,0,09.05.9189,,,
2054,albertogaspar/openmp-mpi-project,C,git,https://github.com/albertogaspar/openmp-mpi-project.git,0,06.08.9134,,,
2055,AndreiBaraian/K-Means,C++,git,https://github.com/AndreiBaraian/K-Means.git,0,02.11.9079,,,
2056,moreflexible/openMpi,C++,git,https://github.com/moreflexible/openMpi.git,0,02.11.9079,,,
2057,ximiligi02/cs133_CPU_OpenMP,C,git,https://github.com/ximiligi02/cs133_CPU_OpenMP.git,0,16.06.9052,,,
2058,leonardoarcari/sharp,C++,git,https://github.com/leonardoarcari/sharp.git,3,12.09.8997,,,
2059,mkdesilva/parallel-matrix-multiplication,C,git,https://github.com/mkdesilva/parallel-matrix-multiplication.git,0,12.09.8997,,,
2060,zhuangqh/LR-x,C++,git,https://github.com/zhuangqh/LR-x.git,0,27.04.8970,,,
2061,Harshs27/Brownian_dynamics_parallel_implementation,C,git,https://github.com/Harshs27/Brownian_dynamics_parallel_implementation.git,0,27.04.8970,,,
2062,GimhaniU/OpenMP_Practice,C,git,https://github.com/GimhaniU/OpenMP_Practice.git,0,27.04.8970,,,
2063,tanyakhemani/parallel-programming,C,git,https://github.com/tanyakhemani/parallel-programming.git,1,27.04.8970,,,
2064,DedrickEnc/CParallelProgramming,C,git,https://github.com/DedrickEnc/CParallelProgramming.git,0,10.12.8942,,,
2065,CGCL-codes/PBS,C,git,https://github.com/CGCL-codes/PBS.git,2,10.12.8942,,,
2066,GlennRC/HighPerformanceComputing,C,git,https://github.com/GlennRC/HighPerformanceComputing.git,0,10.12.8942,,,
2067,omerwase/OpenMP,C,git,https://github.com/omerwase/OpenMP.git,0,25.07.8915,,,
2068,GabrielSilva584/FaceTrackerParallel,C++,git,https://github.com/GabrielSilva584/FaceTrackerParallel.git,1,07.03.8888,,,
2069,detamos/OpenMp-Comparator,C,git,https://github.com/detamos/OpenMp-Comparator.git,0,04.06.8833,,,
2070,rgoliveira/openmp-image-filter,C,git,https://github.com/rgoliveira/openmp-image-filter.git,0,17.01.8806,,,
2071,okancvlc/OpenMP-Paralel,C,git,https://github.com/okancvlc/OpenMP-Paralel.git,0,17.01.8806,,,
