,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert
371.0,dmitrygx/OpenMP_MPI_Radix_Sort,C++,git,https://github.com/dmitrygx/OpenMP_MPI_Radix_Sort.git,1.0,18.01.4617,,,
4768.0,amamory-ampere/openmp-offloading,C,git,https://github.com/amamory-ampere/openmp-offloading.git,1.0,-5268015,,,
7956.0,akhilperimbeti858/Laplace-PDE-Hybrid-OMP-MPI-Solver,C,git,https://github.com/akhilperimbeti858/Laplace-PDE-Hybrid-OMP-MPI-Solver.git,1.0,4411985,,,
1074.0,rcouchh/OpenMP-Parallel-Programming,C,git,https://github.com/rcouchh/OpenMP-Parallel-Programming.git,1.0,-6617617,,,
3214.0,AmarKumar-AK/HPC-project-KMeanClustering,C++,git,https://github.com/AmarKumar-AK/HPC-project-KMeanClustering.git,1.0,-6648015,,,
1062.0,import-this/pgol,C,git,https://github.com/import-this/pgol.git,1.0,-6407617,,,
1026.0,Rikysamuel/OpenMPI,C,git,https://github.com/Rikysamuel/OpenMPI.git,1.0,-5897617,,,
993.0,sunway513/bots,C,git,https://github.com/sunway513/bots.git,1.0,-5577617,,,
4718.0,marmal95/image-processor,C++,git,https://github.com/marmal95/image-processor.git,1.0,-5088015,,,
365.0,nazelif/parallel_coloring,C,git,https://github.com/nazelif/parallel_coloring.git,1.0,26.07.4726,,,
1000.0,meismyles/pearson-cc,C,git,https://github.com/meismyles/pearson-cc.git,1.0,-5637617,,,
1025.0,piokra/OpenMPI,C,git,https://github.com/piokra/OpenMPI.git,1.0,-5897617,,,
4699.0,hassansalehe/DFinspec,C++,git,https://github.com/hassansalehe/DFinspec.git,1.0,-4998015,,,
966.0,coolis/OpenMP_ImageBlur,C++,git,https://github.com/coolis/OpenMP_ImageBlur.git,1.0,-5257617,,,
7507.0,puzzlef/louvain-communities-openmp,C++,git,https://github.com/puzzlef/louvain-communities-openmp.git,1.0,5601985,,,
388.0,MadhuriMotoori/AES_OpenMP,C++,git,https://github.com/MadhuriMotoori/AES_OpenMP.git,1.0,13.02.4261,,,
3102.0,fblupi/grado_informatica-PPR,C++,git,https://github.com/fblupi/grado_informatica-PPR.git,1.0,7442383,,,
1152.0,brlopes/CSCE448_LABS,C,git,https://github.com/brlopes/CSCE448_LABS.git,1.0,-8467617,,,
4607.0,atmnpatel/openmp-rpc-offloading,C++,git,https://github.com/atmnpatel/openmp-rpc-offloading.git,1.0,-4688015,,,
24.0,senior-sigan/ParallelMethods,C++,git,https://github.com/senior-sigan/ParallelMethods.git,1.0,-10197617,,,
3089.0,haoranleo/OpenMP_MPI_Barrier,C,git,https://github.com/haoranleo/OpenMP_MPI_Barrier.git,1.0,7492383,,,
903.0,AlbertDeFusco/hybridPi,C++,git,https://github.com/AlbertDeFusco/hybridPi.git,1.0,-4317617,,,
3243.0,yinglyu/openmp-matrix-inversion,C,git,https://github.com/yinglyu/openmp-matrix-inversion.git,1.0,-6768015,,,
350.0,lukaprijatelj/flocking_simulation,C,git,https://github.com/lukaprijatelj/flocking_simulation.git,1.0,11.02.5055,,,
4808.0,cheshie/ParallelComputingSEM2OMP,C,git,https://github.com/cheshie/ParallelComputingSEM2OMP.git,1.0,-5428015,,,
4636.0,Louis-GUENEGO/EN226_lab_2_openmp,C,git,https://github.com/Louis-GUENEGO/EN226_lab_2_openmp.git,1.0,-4768015,,,
1100.0,jskankurgarg/Multicore_OpenMP_CUDA,C,git,https://github.com/jskankurgarg/Multicore_OpenMP_CUDA.git,1.0,-7147617,,,
4785.0,ddrous/hpc-algorithms,C++,git,https://github.com/ddrous/hpc-algorithms.git,1.0,-5338015,,,
14.0,akashgangil/HPPC-Labs,C++,git,https://github.com/akashgangil/HPPC-Labs.git,1.0,-9887617,,,
4795.0,Prashant-JT/GasEmission,C++,git,https://github.com/Prashant-JT/GasEmission.git,1.0,-5368015,,,
1132.0,jadelyn/digit-recog-parallelization,C,git,https://github.com/jadelyn/digit-recog-parallelization.git,1.0,-7997617,,,
4801.0,green-mint/neural-networks-in-C,C,git,https://github.com/green-mint/neural-networks-in-C.git,1.0,-5388015,,,
4798.0,Thapep/PPS,C,git,https://github.com/Thapep/PPS.git,1.0,-5388015,,,
1405.0,bdevans/spike,C,git,https://github.com/bdevans/spike.git,1.0,5942383,,,
6088.0,philipzhux/parallel-n-body,C++,git,https://github.com/philipzhux/parallel-n-body.git,1.0,-2578015,,,
1580.0,Aidandos/high_performance_computing,C++,git,https://github.com/Aidandos/high_performance_computing.git,1.0,5272383,,,
2889.0,halitmubayid/paralel,C++,git,https://github.com/halitmubayid/paralel.git,1.0,8302383,,,
76.0,milogoestocollege/fdtd4,C,git,https://github.com/milogoestocollege/fdtd4.git,1.0,9902781,,,
105.0,hpc/cce-mpi-openmpi-1.7.1,C,git,https://github.com/hpc/cce-mpi-openmpi-1.7.1.git,1.0,8812781,,,
5754.0,jhson989/ParallelMergeSort,C++,git,https://github.com/jhson989/ParallelMergeSort.git,1.0,-1528015,,,
1583.0,JaredP94/Parallel-Matrix-Transposition,C,git,https://github.com/JaredP94/Parallel-Matrix-Transposition.git,1.0,5262383,,,
2945.0,ENGN2912B-2018/GPU-B,C++,git,https://github.com/ENGN2912B-2018/GPU-B.git,1.0,8062383,,,
789.0,deborasetton/cpar-openmp-mpi-examples,C,git,https://github.com/deborasetton/cpar-openmp-mpi-examples.git,1.0,-2927617,,,
5782.0,riccardocrescenti/openMPI-matrix-project,C,git,https://github.com/riccardocrescenti/openMPI-matrix-project.git,1.0,-1618015,,,
4297.0,Bernishik/University_parallelProgramming,C++,git,https://github.com/Bernishik/University_parallelProgramming.git,1.0,-3478015,,,
7170.0,KoftaCrew/KNNParallelAlgorithm,C,git,https://github.com/KoftaCrew/KNNParallelAlgorithm.git,1.0,31.03.3192,,,
4381.0,its-lito/Parallel-Programming,C,git,https://github.com/its-lito/Parallel-Programming.git,1.0,-3908015,,,
779.0,vlukyanets/parallel-computing-project,C,git,https://github.com/vlukyanets/parallel-computing-project.git,1.0,-2867617,,,
4340.0,feyziyev007/openmpi,C,git,https://github.com/feyziyev007/openmpi.git,1.0,-3698015,,,
91.0,zzpanda/CS61C-Proj3-Matrix-Decryption-,C,git,https://github.com/zzpanda/CS61C-Proj3-Matrix-Decryption-.git,1.0,9462781,,,
433.0,luo4neck/openMP,C++,git,https://github.com/luo4neck/openMP.git,1.0,27.12.3384,,,
1545.0,Oreldm/KMeans-Parallel-Programming,C++,git,https://github.com/Oreldm/KMeans-Parallel-Programming.git,1.0,5402383,,,
1535.0,slwu89/RcppOMP,C++,git,https://github.com/slwu89/RcppOMP.git,1.0,5462383,,,
5760.0,suarvid/nqueens-openmp,C,git,https://github.com/suarvid/nqueens-openmp.git,1.0,-1548015,,,
4360.0,harveybarnhard/looperr,C++,git,https://github.com/harveybarnhard/looperr.git,1.0,-3778015,,,
2924.0,NotChristianGarcia/Parallel-Computing,C++,git,https://github.com/NotChristianGarcia/Parallel-Computing.git,1.0,8182383,,,
7093.0,ohmycoffe/Solving-linear-equations-using-the-Jacobi-method,C,git,https://github.com/ohmycoffe/Solving-linear-equations-using-the-Jacobi-method.git,1.0,11.11.3958,,,
2918.0,FocuSsmok/parallell-files-searching,C++,git,https://github.com/FocuSsmok/parallell-files-searching.git,1.0,8212383,,,
4349.0,AnasBrital98/Serial-GA-vs-Parallel-GA-for-TSP,C++,git,https://github.com/AnasBrital98/Serial-GA-vs-Parallel-GA-for-TSP.git,1.0,-3748015,,,
2903.0,Cathy272272272/Dijkstra,C,git,https://github.com/Cathy272272272/Dijkstra.git,1.0,8262383,,,
1554.0,jefflarkin/openmp-target-interoperability,C,git,https://github.com/jefflarkin/openmp-target-interoperability.git,1.0,5372383,,,
793.0,nmatkheev/Jacobi_omp,C++,git,https://github.com/nmatkheev/Jacobi_omp.git,1.0,-2997617,,,
1423.0,FelipeBrizola/game-of-life-openMp,C,git,https://github.com/FelipeBrizola/game-of-life-openMp.git,1.0,5882383,,,
4278.0,shanky1947/Parallel-Job-Scheduling-Algorithms-using-OpenMP,C,git,https://github.com/shanky1947/Parallel-Job-Scheduling-Algorithms-using-OpenMP.git,1.0,-3378015,,,
796.0,weizliu/parallel-pagerank,C++,git,https://github.com/weizliu/parallel-pagerank.git,1.0,-3027617,,,
795.0,vodp/matrix,C++,git,https://github.com/vodp/matrix.git,1.0,-3017617,,,
1600.0,jl2922/hpmr,C++,git,https://github.com/jl2922/hpmr.git,1.0,5172383,,,
750.0,SvetlozarKalchev/VU-Scientific-Programming,C++,git,https://github.com/SvetlozarKalchev/VU-Scientific-Programming.git,1.0,-2517617,,,
1597.0,SagarShah77/Design-of-Sobel-Filter,C++,git,https://github.com/SagarShah77/Design-of-Sobel-Filter.git,1.0,5192383,,,
4412.0,Jarthianur/TestPlusPlus,C++,git,https://github.com/Jarthianur/TestPlusPlus.git,1.0,-4048015,,,
6065.0,djaliiil/OpenMP,C,git,https://github.com/djaliiil/OpenMP.git,1.0,-2528015,,,
4410.0,StarlAllen/HPC,C++,git,https://github.com/StarlAllen/HPC.git,1.0,-4038015,,,
7686.0,SohhamSeal/Scalable-Systems-Programs,C,git,https://github.com/SohhamSeal/Scalable-Systems-Programs.git,1.0,5061985,,,
5785.0,JCSaltFish/Simple-Raytracer,C++,git,https://github.com/JCSaltFish/Simple-Raytracer.git,1.0,-1648015,,,
5757.0,ToniCifre/Parallelism,C,git,https://github.com/ToniCifre/Parallelism.git,0.0,-1538015,,,
5898.0,er1009/Parallel-implementation-of-Sequence-Alignment-MPI-OpenMP-CUDA,C,git,https://github.com/er1009/Parallel-implementation-of-Sequence-Alignment-MPI-OpenMP-CUDA.git,0.0,-2078015,,,
5529.0,JhaceLam/InvertedIndex_OpenMP,C++,git,https://github.com/JhaceLam/InvertedIndex_OpenMP.git,0.0,-848015,,,
5563.0,nelsonco/wave-1d-openmp,C++,git,https://github.com/nelsonco/wave-1d-openmp.git,0.0,-948015,,,
5870.0,xkrejc70/mit-AVS-project2,C++,git,https://github.com/xkrejc70/mit-AVS-project2.git,0.0,-1998015,,,
5519.0,sanketc001/HPC_OpenMP_MPI,C,git,https://github.com/sanketc001/HPC_OpenMP_MPI.git,0.0,-838015,,,
8003.0,jesuslovesyoutoday/mpi-openmp,C,git,https://github.com/jesuslovesyoutoday/mpi-openmp.git,0.0,4271985,,,
5863.0,lucasfauster/bubble_sort_openMP,C,git,https://github.com/lucasfauster/bubble_sort_openMP.git,0.0,-1968015,,,
8015.0,sameekshya1999/openMP-,C,git,https://github.com/sameekshya1999/openMP-.git,0.0,4211985,,,
8061.0,nikolagranolic/Computer-Architecture-School-Project-2,C,git,https://github.com/nikolagranolic/Computer-Architecture-School-Project-2.git,0.0,4071985,,,
8062.0,sckwokyboom/Parallel-Programming-Labs,C++,git,https://github.com/sckwokyboom/Parallel-Programming-Labs.git,0.0,4061985,,,
5571.0,desparza22/openmp_implementations,C,git,https://github.com/desparza22/openmp_implementations.git,0.0,-978015,,,
5868.0,Nandddy/Multithreaded-unique-word-counter,C++,git,https://github.com/Nandddy/Multithreaded-unique-word-counter.git,0.0,-1978015,,,
5758.0,DeinAlptraum/parallel-merge-sort,C++,git,https://github.com/DeinAlptraum/parallel-merge-sort.git,0.0,-1538015,,,
5745.0,saloelia/Parallel-Sequence-Aligment,C,git,https://github.com/saloelia/Parallel-Sequence-Aligment.git,0.0,-1508015,,,
5902.0,jhson989/ParallelBitonicSort,C++,git,https://github.com/jhson989/ParallelBitonicSort.git,0.0,-2088015,,,
5525.0,smatiz18/Parallelizing-Labeling-Data-for-ML-applications-using-OpenMP-and-Pthreads,C++,git,https://github.com/smatiz18/Parallelizing-Labeling-Data-for-ML-applications-using-OpenMP-and-Pthreads.git,0.0,-838015,,,
5713.0,eli-scorpio/Concurrent-Systems,C,git,https://github.com/eli-scorpio/Concurrent-Systems.git,0.0,-1378015,,,
5726.0,otaviosilva22/c-threads-openmp,C,git,https://github.com/otaviosilva22/c-threads-openmp.git,0.0,-1418015,,,
5549.0,CodersSquad/c-openmp,C,git,https://github.com/CodersSquad/c-openmp.git,0.0,-908015,,,
8005.0,shurupick/Parallel_Shell_sort_Openmp,C++,git,https://github.com/shurupick/Parallel_Shell_sort_Openmp.git,0.0,4261985,,,
5538.0,jsilve24/omp-testing,C++,git,https://github.com/jsilve24/omp-testing.git,0.0,-878015,,,
5547.0,chri002/matrixMultiplicationOpenMP,C++,git,https://github.com/chri002/matrixMultiplicationOpenMP.git,0.0,-898015,,,
5890.0,siddarthbhave/bellman-ford-openmp,C++,git,https://github.com/siddarthbhave/bellman-ford-openmp.git,0.0,-2058015,,,
7968.0,akaalharbi/long_message_attack,C,git,https://github.com/akaalharbi/long_message_attack.git,0.0,4381985,,,
5541.0,solzilberman/raytracer,C++,git,https://github.com/solzilberman/raytracer.git,0.0,-878015,,,
5732.0,muesal/n-queens-openmp,C,git,https://github.com/muesal/n-queens-openmp.git,0.0,-1458015,,,
5545.0,ozamzaleg/Parallel_Computation_MPI_OpenMP,C,git,https://github.com/ozamzaleg/Parallel_Computation_MPI_OpenMP.git,0.0,-898015,,,
5560.0,Pietro-PPC/Openmp_assignments,C,git,https://github.com/Pietro-PPC/Openmp_assignments.git,0.0,-928015,,,
5877.0,darshanpatil18/OPENMP-and-MPI-PARALLEL-CODING,C,git,https://github.com/darshanpatil18/OPENMP-and-MPI-PARALLEL-CODING.git,0.0,-2008015,,,
5876.0,arcmarqs/EcosystemSim,C,git,https://github.com/arcmarqs/EcosystemSim.git,0.0,-2008015,,,
5895.0,JonPaulDon/BFS_Djikstra_Parallel_Comparative_Analysis,C++,git,https://github.com/JonPaulDon/BFS_Djikstra_Parallel_Comparative_Analysis.git,0.0,-2068015,,,
5755.0,stryukovsky/OpenMPILab1,C++,git,https://github.com/stryukovsky/OpenMPILab1.git,0.0,-1528015,,,
5556.0,Aman-Chopra/CUDA-vs-OpenMP,C,git,https://github.com/Aman-Chopra/CUDA-vs-OpenMP.git,0.0,-918015,,,
5882.0,jennpar1/OpenMP,C,git,https://github.com/jennpar1/OpenMP.git,0.0,-2028015,,,
5535.0,afdezfraga/APP_Lab1,C,git,https://github.com/afdezfraga/APP_Lab1.git,0.0,-878015,,,
5722.0,daipenger/Mandelbrot_OpenMP,C,git,https://github.com/daipenger/Mandelbrot_OpenMP.git,0.0,-1408015,,,
5753.0,piptouque/godot_openmpt,C++,git,https://github.com/piptouque/godot_openmpt.git,0.0,-1528015,,,
5552.0,marwanmoustafa/Parallelization-of-energy-calculation--MPI-OpenMP--,C,git,https://github.com/marwanmoustafa/Parallelization-of-energy-calculation--MPI-OpenMP--.git,0.0,-918015,,,
5783.0,Michoumichmich/MolecularDynamics,C++,git,https://github.com/Michoumichmich/MolecularDynamics.git,0.0,-1638015,,,
5625.0,jtonyortiz/OpenMP-Intro,C,git,https://github.com/jtonyortiz/OpenMP-Intro.git,0.0,-1128015,,,
5784.0,neo-fetch/baka-mitai,C,git,https://github.com/neo-fetch/baka-mitai.git,0.0,-1638015,,,
5611.0,ChanGarrickT/MapleBonk,C,git,https://github.com/ChanGarrickT/MapleBonk.git,0.0,-1078015,,,
5670.0,sgsdeshp/OpenMP,C,git,https://github.com/sgsdeshp/OpenMP.git,0.0,-1258015,,,
5630.0,Zahedm45/openmpi_porgramming,C,git,https://github.com/Zahedm45/openmpi_porgramming.git,0.0,-1168015,,,
5819.0,CDkeeper/Pai-openMP-code-for-loop-guidance-with-Reduction-clause,C++,git,https://github.com/CDkeeper/Pai-openMP-code-for-loop-guidance-with-Reduction-clause.git,0.0,-1808015,,,
5780.0,bhattagoutham/parallel-programming,C++,git,https://github.com/bhattagoutham/parallel-programming.git,0.0,-1598015,,,
5825.0,jadhavashwin/OpenMP_MPI_PySpark_CUDA,C++,git,https://github.com/jadhavashwin/OpenMP_MPI_PySpark_CUDA.git,0.0,-1828015,,,
5823.0,thegamingbot/Lorenz-Attractor-Parallelization-Algorithm,C,git,https://github.com/thegamingbot/Lorenz-Attractor-Parallelization-Algorithm.git,0.0,-1828015,,,
5616.0,PelaezLink/OpenMP_MPI,C,git,https://github.com/PelaezLink/OpenMP_MPI.git,0.0,-1108015,,,
5618.0,angegonzalez/PC-Image-Filtering,C,git,https://github.com/angegonzalez/PC-Image-Filtering.git,0.0,-1108015,,,
5621.0,ASB24/Mandelbrot_OpenMPI,C++,git,https://github.com/ASB24/Mandelbrot_OpenMPI.git,0.0,-1108015,,,
5635.0,FelipeNishino/openmp-tests,C,git,https://github.com/FelipeNishino/openmp-tests.git,0.0,-1178015,,,
5790.0,uros99/OpenMP-MPI-CUDA,C,git,https://github.com/uros99/OpenMP-MPI-CUDA.git,0.0,-1668015,,,
5798.0,ZdravkoDimitrovArnaudov/PPCTR,C++,git,https://github.com/ZdravkoDimitrovArnaudov/PPCTR.git,0.0,-1698015,,,
5645.0,bamdada/OpenMP-tutorial-2013-Berkley,C,git,https://github.com/bamdada/OpenMP-tutorial-2013-Berkley.git,0.0,-1198015,,,
5795.0,AlejandroUN/ParallelComputing,C,git,https://github.com/AlejandroUN/ParallelComputing.git,0.0,-1678015,,,
5648.0,bartak-v/OpenMP-SIMD-Mandelbrot,C++,git,https://github.com/bartak-v/OpenMP-SIMD-Mandelbrot.git,0.0,-1198015,,,
8029.0,Gabriel-Alexander-Valdivia/Pthread-and-OpenMP,C,git,https://github.com/Gabriel-Alexander-Valdivia/Pthread-and-OpenMP.git,0.0,4151985,,,
5668.0,marcos-moura97/simple-driver-v4l2-camera,C++,git,https://github.com/marcos-moura97/simple-driver-v4l2-camera.git,0.0,-1258015,,,
5667.0,JonnySC/Computo-paralelo,C,git,https://github.com/JonnySC/Computo-paralelo.git,0.0,-1258015,,,
5805.0,MONICgh/OpenMP,C++,git,https://github.com/MONICgh/OpenMP.git,0.0,-1718015,,,
5638.0,chandrashekar-cds/omp-bss-ged,C++,git,https://github.com/chandrashekar-cds/omp-bss-ged.git,0.0,-1178015,,,
5639.0,laiweihong2020/OpenMP-KSeq,C++,git,https://github.com/laiweihong2020/OpenMP-KSeq.git,0.0,-1178015,,,
5659.0,artalukd/OpenMP-Prime-Sieve,C,git,https://github.com/artalukd/OpenMP-Prime-Sieve.git,0.0,-1238015,,,
7995.0,Sundaresan-G/Parallel-K-means-clustering,C++,git,https://github.com/Sundaresan-G/Parallel-K-means-clustering.git,0.0,4291985,,,
5851.0,YuguangMeng/Images-Registration-with-MPI-and-OpenMP,C,git,https://github.com/YuguangMeng/Images-Registration-with-MPI-and-OpenMP.git,0.0,-1928015,,,
7979.0,SfikasTeo/CEID-HPC-2022,C,git,https://github.com/SfikasTeo/CEID-HPC-2022.git,0.0,4351985,,,
5587.0,aignacio/openmp_eval_arm,C,git,https://github.com/aignacio/openmp_eval_arm.git,0.0,-1018015,,,
5768.0,RizkyAnggita/openmp,C,git,https://github.com/RizkyAnggita/openmp.git,0.0,-1578015,,,
5591.0,raimonmerce/ImageProcessingOpenMP,C++,git,https://github.com/raimonmerce/ImageProcessingOpenMP.git,0.0,-1018015,,,
5592.0,joshua02/matrixAverager,C++,git,https://github.com/joshua02/matrixAverager.git,0.0,-1018015,,,
7982.0,derKirschbaum/Parallel-Bucket-Sort-with-OpenMP,C,git,https://github.com/derKirschbaum/Parallel-Bucket-Sort-with-OpenMP.git,0.0,4351985,,,
5764.0,dukanacv/Parallel-quicksort,C++,git,https://github.com/dukanacv/Parallel-quicksort.git,0.0,-1558015,,,
5703.0,bophelo99/lab1-1932442-Bophilo-1608789-Nomthandazo,C++,git,https://github.com/bophelo99/lab1-1932442-Bophilo-1608789-Nomthandazo.git,0.0,-1348015,,,
5859.0,RickyDevMJ/Decremental-SCC,C++,git,https://github.com/RickyDevMJ/Decremental-SCC.git,0.0,-1948015,,,
5580.0,saitotm/openmp_exercise,C++,git,https://github.com/saitotm/openmp_exercise.git,0.0,-998015,,,
5763.0,ImolaFodor/kdtree-parallel-construct,C,git,https://github.com/ImolaFodor/kdtree-parallel-construct.git,0.0,-1558015,,,
5856.0,tamphi/MultiThread-CUDA,C,git,https://github.com/tamphi/MultiThread-CUDA.git,0.0,-1948015,,,
8040.0,MihailLovch/OpenMp6-11,C++,git,https://github.com/MihailLovch/OpenMp6-11.git,0.0,4131985,,,
5772.0,ValentinDeguil/n-queen-OpenMP,C,git,https://github.com/ValentinDeguil/n-queen-OpenMP.git,0.0,-1588015,,,
5836.0,blueskyson/parallel-programming-2021-homework,C++,git,https://github.com/blueskyson/parallel-programming-2021-homework.git,0.0,-1878015,,,
5835.0,Scoowy/comp-paralelas-project,C,git,https://github.com/Scoowy/comp-paralelas-project.git,0.0,-1868015,,,
5608.0,theresiatawk/CSC447_lab4_OpenMP_Experiment,C,git,https://github.com/theresiatawk/CSC447_lab4_OpenMP_Experiment.git,0.0,-1078015,,,
8033.0,IchiganCS/OpenMPProject,C++,git,https://github.com/IchiganCS/OpenMPProject.git,0.0,4151985,,,
8023.0,GeoSko/Parallel-ML-Algorithm-Implementations,C,git,https://github.com/GeoSko/Parallel-ML-Algorithm-Implementations.git,0.0,4191985,,,
5603.0,charbelhayek-cs/openMp-parallel,C,git,https://github.com/charbelhayek-cs/openMp-parallel.git,0.0,-1068015,,,
7999.0,pdrzan/OpenMP_SLE,C,git,https://github.com/pdrzan/OpenMP_SLE.git,0.0,4281985,,,
5689.0,Plutone11011/ParallelKMEANS,C,git,https://github.com/Plutone11011/ParallelKMEANS.git,0.0,-1318015,,,
5599.0,VinceDeslo/OpenMPI-study,C,git,https://github.com/VinceDeslo/OpenMPI-study.git,0.0,-1058015,,,
5687.0,GyeonghunKim/Parallel-Scientific-Computation,C++,git,https://github.com/GyeonghunKim/Parallel-Scientific-Computation.git,0.0,-1308015,,,
5602.0,HrithikRai/Parallelization-of-Insertion-Sort-Using-OpenMP,C,git,https://github.com/HrithikRai/Parallelization-of-Insertion-Sort-Using-OpenMP.git,0.0,-1068015,,,
5684.0,henne90gen/openmp-workshop,C++,git,https://github.com/henne90gen/openmp-workshop.git,0.0,-1298015,,,
8065.0,ninja18/FastMandelbrot,C++,git,https://github.com/ninja18/FastMandelbrot.git,0.0,4051985,,,
4990.0,MaximD20/OpenMP,C++,git,https://github.com/MaximD20/OpenMP.git,0.0,-5988015,,,
4987.0,EliseuPHP/PAD,C,git,https://github.com/EliseuPHP/PAD.git,0.0,-5978015,,,
4983.0,minzhangmia/OpenMP-parallel-vector-addition,C,git,https://github.com/minzhangmia/OpenMP-parallel-vector-addition.git,0.0,-5968015,,,
4978.0,igordevM/OpenMP-Labs,C++,git,https://github.com/igordevM/OpenMP-Labs.git,0.0,-5958015,,,
4973.0,devinspire-gitch/OpenmpParallel,C,git,https://github.com/devinspire-gitch/OpenmpParallel.git,0.0,-5938015,,,
8157.0,SiwarFalah/Parallel_Computation_MPI_OpenMP,C,git,https://github.com/SiwarFalah/Parallel_Computation_MPI_OpenMP.git,0.0,3621985,,,
8155.0,bresnahanjatwit/mandelbrot,C,git,https://github.com/bresnahanjatwit/mandelbrot.git,0.0,3621985,,,
5009.0,Jrokisky/OpenMP_Sorts,C,git,https://github.com/Jrokisky/OpenMP_Sorts.git,0.0,-6048015,,,
5005.0,faxmishok/Matrix-PI-OpenMP-pw4-parallel,C,git,https://github.com/faxmishok/Matrix-PI-OpenMP-pw4-parallel.git,0.0,-6048015,,,
5001.0,drifter1/openmptutorials,C,git,https://github.com/drifter1/openmptutorials.git,0.0,-6028015,,,
4972.0,HyperCC/ParallelFibonacci,C,git,https://github.com/HyperCC/ParallelFibonacci.git,0.0,-5938015,,,
4941.0,dseitani/OpenMP_project,C,git,https://github.com/dseitani/OpenMP_project.git,0.0,-5838015,,,
4937.0,devinacker/openmpt,C++,git,https://github.com/devinacker/openmpt.git,0.0,-5828015,,,
4934.0,mmalinova/Parallel_TreeSearch_OpenMP,C++,git,https://github.com/mmalinova/Parallel_TreeSearch_OpenMP.git,0.0,-5818015,,,
4929.0,ace821017/OpenMP-Programming,C++,git,https://github.com/ace821017/OpenMP-Programming.git,0.0,-5798015,,,
4925.0,iengel35/cpe517_multithreading_final,C++,git,https://github.com/iengel35/cpe517_multithreading_final.git,0.0,-5788015,,,
4943.0,AnnaML3011/Parallel-implementation-of-Sequence-Alignment-Using-CUDA-MPI-OpenMp-,C,git,https://github.com/AnnaML3011/Parallel-implementation-of-Sequence-Alignment-Using-CUDA-MPI-OpenMp-.git,0.0,-5838015,,,
4965.0,IlyaCES/openmp_openmpi_labs,C++,git,https://github.com/IlyaCES/openmp_openmpi_labs.git,0.0,-5918015,,,
4961.0,KunxiSun/matrix_multiplication_and_openmp_in_c.c,C,git,https://github.com/KunxiSun/matrix_multiplication_and_openmp_in_c.c.git,0.0,-5918015,,,
4945.0,Capricious-frog/KA-OpenMP-Proiektua,C,git,https://github.com/Capricious-frog/KA-OpenMP-Proiektua.git,0.0,-5868015,,,
8163.0,fabianmcg/wavedag,C++,git,https://github.com/fabianmcg/wavedag.git,0.0,3591985,,,
4947.0,u5s10/openmp_maze,C++,git,https://github.com/u5s10/openmp_maze.git,0.0,-5868015,,,
5087.0,Lut99/NeuralNetwork,C,git,https://github.com/Lut99/NeuralNetwork.git,0.0,-6278015,,,
5082.0,Joseph-18-analyst/Large_Matrix_Multiplication_OpenMP,C,git,https://github.com/Joseph-18-analyst/Large_Matrix_Multiplication_OpenMP.git,0.0,-6258015,,,
5078.0,Fedor1533/FDTD-2D-solution-openMP-,C,git,https://github.com/Fedor1533/FDTD-2D-solution-openMP-.git,0.0,-6238015,,,
5073.0,lednerb1/parallel-ga-sat,C++,git,https://github.com/lednerb1/parallel-ga-sat.git,0.0,-6218015,,,
5069.0,NiteeshKumar01/K-Means-Clustering-openMP-MPI-and-CUDA-,C,git,https://github.com/NiteeshKumar01/K-Means-Clustering-openMP-MPI-and-CUDA-.git,0.0,-6208015,,,
5086.0,ekloberdanz/ekblas,C,git,https://github.com/ekloberdanz/ekblas.git,0.0,-6278015,,,
5105.0,onofrefelix/openMP,C++,git,https://github.com/onofrefelix/openMP.git,0.0,-6338015,,,
5101.0,fdloopes/NBody_OpenMP,C++,git,https://github.com/fdloopes/NBody_OpenMP.git,0.0,-6338015,,,
5098.0,Dimitris-Mpou/Parallel-GOL,C,git,https://github.com/Dimitris-Mpou/Parallel-GOL.git,0.0,-6308015,,,
5095.0,dominc8/openmpi_examples,C++,git,https://github.com/dominc8/openmpi_examples.git,0.0,-6288015,,,
5092.0,lfmatosm/prog-paralela-trabalho,C,git,https://github.com/lfmatosm/prog-paralela-trabalho.git,0.0,-6278015,,,
5062.0,DariaVoo/OpenMP_MPI,C,git,https://github.com/DariaVoo/OpenMP_MPI.git,0.0,-6178015,,,
5035.0,jmanno1/OpenMP_playground,C++,git,https://github.com/jmanno1/OpenMP_playground.git,0.0,-6138015,,,
5032.0,u5s10/openmp_sierpinski,C,git,https://github.com/u5s10/openmp_sierpinski.git,0.0,-6138015,,,
5029.0,Gerrytty/parallel-programming-course,C++,git,https://github.com/Gerrytty/parallel-programming-course.git,0.0,-6108015,,,
5026.0,rkv0id/parallel-kmeans,C++,git,https://github.com/rkv0id/parallel-kmeans.git,0.0,-6098015,,,
5023.0,Palinody/K-Means,C++,git,https://github.com/Palinody/K-Means.git,0.0,-6088015,,,
5039.0,cmperez7/practica-pp-2020-2021,C++,git,https://github.com/cmperez7/practica-pp-2020-2021.git,0.0,-6148015,,,
5057.0,smurzabekov/OpenMP-HW4,C++,git,https://github.com/smurzabekov/OpenMP-HW4.git,0.0,-6178015,,,
5052.0,mcheikh1991/P4_C_Hybrid-MPI-OpenMP,C,git,https://github.com/mcheikh1991/P4_C_Hybrid-MPI-OpenMP.git,0.0,-6168015,,,
