,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert
6063.0,luanteylo/minicurso-OpenMP,C,git,https://github.com/luanteylo/minicurso-OpenMP.git,6.0,-2528015,,,
2022.0,cosmin-ionita/OpenMP-Game-Of-Life,C++,git,https://github.com/cosmin-ionita/OpenMP-Game-Of-Life.git,6.0,24.04.9764,,,
1185.0,VaradPathak/TopicModeling,C++,git,https://github.com/VaradPathak/TopicModeling.git,6.0,-9027617,,,
70.0,hi2p-perim/smallpt-mpi,C++,git,https://github.com/hi2p-perim/smallpt-mpi.git,6.0,10202781,,,
1737.0,mhassell/BEM,C++,git,https://github.com/mhassell/BEM.git,6.0,4462383,,,
1485.0,KeelyHill/Parallel-Sat-Swarm,C++,git,https://github.com/KeelyHill/Parallel-Sat-Swarm.git,6.0,5642383,,,
3349.0,zumrudu-anka/cpp-openmp-needleman-wunsch,C++,git,https://github.com/zumrudu-anka/cpp-openmp-needleman-wunsch.git,6.0,-7258015,,,
575.0,csteuer/ParallelBottomUpBalancedOctreeBuilder,C++,git,https://github.com/csteuer/ParallelBottomUpBalancedOctreeBuilder.git,6.0,-617617,,,
4596.0,alecjacobson/openmp-on-macos,C++,git,https://github.com/alecjacobson/openmp-on-macos.git,6.0,-4658015,,,
2204.0,deepaktabraham/Parallelizing-Minutiae-based-Fingerprint-Recognition,C++,git,https://github.com/deepaktabraham/Parallelizing-Minutiae-based-Fingerprint-Recognition.git,6.0,04.12.7135,,,
5707.0,hassansalehe/TaskSanitizer,C++,git,https://github.com/hassansalehe/TaskSanitizer.git,6.0,-1358015,,,
2436.0,javierip/parallel-processing-teaching-toolkit,C++,git,https://github.com/javierip/parallel-processing-teaching-toolkit.git,5.0,9902383,,,
7904.0,Padraig20/Global-Pair-Wise-Sequence-Alignment,C++,git,https://github.com/Padraig20/Global-Pair-Wise-Sequence-Alignment.git,5.0,4601985,,,
7042.0,arkaprabha10/Simplex-Algorithm,C++,git,https://github.com/arkaprabha10/Simplex-Algorithm.git,5.0,30.07.4588,,,
7821.0,lazzati-astro/MCRaT,C,git,https://github.com/lazzati-astro/MCRaT.git,5.0,4771985,,,
2267.0,olcf-tutorials/openmp_offloading,C++,git,https://github.com/olcf-tutorials/openmp_offloading.git,5.0,-10628015,,,
2171.0,Seretsi/Pencil_Rigger,C++,git,https://github.com/Seretsi/Pencil_Rigger.git,5.0,29.09.7628,,,
2626.0,ctomacheski/openmp-flisol,C++,git,https://github.com/ctomacheski/openmp-flisol.git,5.0,9352383,,,
7059.0,jpuigcerver/nnutils,C++,git,https://github.com/jpuigcerver/nnutils.git,5.0,19.07.4369,,,
786.0,leiyucs/Barrier-Synchronization,C,git,https://github.com/leiyucs/Barrier-Synchronization.git,5.0,-2907617,,,
4186.0,sassanin/ParMooN,C,git,https://github.com/sassanin/ParMooN.git,5.0,-10228015,,,
