,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert
4650.0,georgegito/vertexwise-triangle-counting,C++,git,https://github.com/georgegito/vertexwise-triangle-counting.git,9.0,-4808015,,,
4910.0,Usmankhujaev/Bayer-Interpolation-for-RAW-format-images-using-OPENMP_library,C++,git,https://github.com/Usmankhujaev/Bayer-Interpolation-for-RAW-format-images-using-OPENMP_library.git,9.0,-5748015,,,
7550.0,berenger-eu/tbfmm,C++,git,https://github.com/berenger-eu/tbfmm.git,8.0,5471985,,,
5794.0,hsundar/usort,C++,git,https://github.com/hsundar/usort.git,8.0,-1668015,,,
6567.0,te42kyfo/omp_jacobi,C++,git,https://github.com/te42kyfo/omp_jacobi.git,8.0,25.08.8421,,,
2973.0,tgolubev/Conjugate_Gradient_with_MPI_and_OpenMP,C++,git,https://github.com/tgolubev/Conjugate_Gradient_with_MPI_and_OpenMP.git,8.0,7952383,,,
7652.0,DeveloperMindset-com/openmp-mobile,C++,git,https://github.com/DeveloperMindset-com/openmp-mobile.git,8.0,5181985,,,
2023.0,ek9852/faceldp,C++,git,https://github.com/ek9852/faceldp.git,8.0,22.07.9709,,,
4450.0,amitsingh19975/OpenMP-BLAS,C++,git,https://github.com/amitsingh19975/OpenMP-BLAS.git,8.0,-4198015,,,
1636.0,iapafoto/CubeEvol,C++,git,https://github.com/iapafoto/CubeEvol.git,7.0,4992383,,,
2451.0,temp3rr0r/InfectiousDiseaseModelling,C++,git,https://github.com/temp3rr0r/InfectiousDiseaseModelling.git,7.0,9852383,,,
2334.0,ALexanderpu/ParallelCCM,C++,git,https://github.com/ALexanderpu/ParallelCCM.git,7.0,10372383,,,
2372.0,sanjeev309/n-body-opencv,C++,git,https://github.com/sanjeev309/n-body-opencv.git,7.0,10212383,,,
2743.0,GuilloteauQ/omp-logs,C,git,https://github.com/GuilloteauQ/omp-logs.git,7.0,8932383,,,
2823.0,eragp/mandelbrot,C++,git,https://github.com/eragp/mandelbrot.git,7.0,8572383,,,
6638.0,sudden6/m-queens,C,git,https://github.com/sudden6/m-queens.git,7.0,24.04.7819,,,
7293.0,Dudejoe870/godot-openmpt,C++,git,https://github.com/Dudejoe870/godot-openmpt.git,7.0,6081985,,,
7559.0,fweig/xpu,C++,git,https://github.com/fweig/xpu.git,7.0,5731985,,,
272.0,liuguiyangnwpu/parallel,C++,git,https://github.com/liuguiyangnwpu/parallel.git,7.0,23.04.6369,,,
5578.0,vlkale/OpenMP-tutorial,C++,git,https://github.com/vlkale/OpenMP-tutorial.git,7.0,-998015,,,
6224.0,armandoespindola/wave3Dfd,C++,git,https://github.com/armandoespindola/wave3Dfd.git,6.0,3351985,,,
975.0,glentner/KernelFit,C++,git,https://github.com/glentner/KernelFit.git,6.0,-5377617,,,
846.0,kfu218/OpenMP,C,git,https://github.com/kfu218/OpenMP.git,6.0,-3407617,,,
5573.0,PawseySC/sc20-gpu-offloading,C,git,https://github.com/PawseySC/sc20-gpu-offloading.git,6.0,-978015,,,
6828.0,myfix16/Parallel-Programming,C++,git,https://github.com/myfix16/Parallel-Programming.git,6.0,29.04.6231,,,
